Lpp  ,219.999936,A_w ,6051.73530542812,Mass,49468.4057280393
B    ,32.1999964,GM_l,384.988206929424,KG  ,12.3
D    ,12.600007,GM_t,3.26253011067724,k_xx,13.2
T    ,10.5,I_l ,18889629.494776,k_yy,70.5
Disp.,48261.8592468676,I_t ,466838.609234371,k_zz,70.5
wn_3 ,1.10910443391076,wn_4,0.428585858192827,wn_5,0.871704122425724
