Lpp  ,637.5915834,A_w ,53604.8311024732,Mass,1881714.57917904
B    ,94.33073424,GM_l,813.692014633418,KG  ,15
D    ,37.79999924,GM_t,24.6260313029732,k_xx,23.5827
T    ,37.79999924,I_l ,1484910263.43972,k_yy,191.277
Disp.,1835819.10163809,I_t ,26714267.127342,k_zz,191.277
wn_3 ,0.535206682717718,wn_4,0.65908008796285,wn_5,0.467091300835095
